Date,Close,High,Low,Open,Volume,SMA20,SMA50,Signal,Position,Returns,Strategy_Returns,Equity,Buy_Hold
2023-01-10,17914.150390625,18127.599609375,17856.0,18121.30078125,283300,18159.4400390625,18306.995,0,0.0,-0.010333504750958511,-0.0,1.0187343408383542,1.277893525742772
2023-01-11,17895.69921875,17976.349609375,17824.349609375,17924.25,259900,18121.2099609375,18302.0009765625,0,0.0,-0.0010299775022909463,-0.0,1.0187343408383542,1.2765773241609337
2023-01-12,17858.19921875,17945.80078125,17761.650390625,17920.849609375,227800,18093.37490234375,18297.50796875,0,0.0,-0.00209547554088918,-0.0,1.0187343408383542,1.2739022876021007
2023-01-13,17956.599609375,17999.349609375,17774.25,17867.5,256700,18077.7548828125,18295.5859765625,0,0.0,0.005510095918388247,0.0,1.0187343408383542,1.2809216113974424
2023-01-16,17894.849609375,18049.650390625,17853.650390625,18033.150390625,206200,18051.47490234375,18291.1399609375,0,0.0,-0.003438847072569362,-0.0,1.0187343408383542,1.2765167178638974
2023-01-17,18053.30078125,18072.05078125,17886.94921875,17922.80078125,219100,18034.87490234375,18288.1499609375,0,0.0,0.008854568511824201,0.0,1.0187343408383542,1.2878197225987122
2023-01-18,18165.349609375,18183.75,18032.44921875,18074.30078125,255800,18033.18740234375,18288.316953125,0,0.0,0.006206556323560042,0.0,1.0187343408383542,1.2958126482416126
2023-01-19,18107.849609375,18155.19921875,18063.75,18119.80078125,237800,18032.21240234375,18289.9099609375,0,0.0,-0.003165367099256078,-0.0,1.0187343408383542,1.2917109255180688
2023-01-20,18027.650390625,18145.44921875,18016.19921875,18115.599609375,237200,18043.2548828125,18283.468984375,0,0.0,-0.004428975305189153,-0.0,1.0187343408383542,1.2859899697275061
2023-01-23,18118.55078125,18162.599609375,18063.44921875,18118.44921875,202500,18048.45244140625,18279.2569921875,0,0.0,0.005042276095628795,0.0,1.0187343408383542,1.2924742862110816
2023-01-24,18118.30078125,18201.25,18078.650390625,18183.94921875,216900,18047.75244140625,18273.555,0,0.0,-1.3798013043020418e-05,-0.0,1.0187343408383542,1.2924564526340228
2023-01-25,17891.94921875,18100.599609375,17846.150390625,18093.349609375,257200,18036.22490234375,18263.2009765625,0,0.0,-0.01249297962501228,-0.0,1.0187343408383542,1.2763098205050503
2023-01-27,17604.349609375,17884.75,17493.55078125,17877.19921875,476300,18006.8923828125,18248.4099609375,0,0.0,-0.016074246906178757,-0.0,1.0187343408383542,1.2557941013214713
2023-01-30,17648.94921875,17709.150390625,17405.55078125,17541.94921875,432400,17984.0748046875,18235.2359375,0,0.0,0.0025334426073457816,0.0,1.0187343408383542,1.2589755836038126
2023-01-31,17662.150390625,17735.69921875,17537.55078125,17731.44921875,398300,17957.30986328125,18225.2799609375,0,0.0,0.0007479862801675896,0.0,1.0187343408383542,1.259917280067414
2023-02-01,17616.30078125,17972.19921875,17353.400390625,17811.599609375,512900,17926.49736328125,18212.7219921875,0,0.0,-0.0025959245256645946,-0.0,1.0187343408383542,1.2566466298997785
2023-02-02,17610.400390625,17653.900390625,17445.94921875,17517.099609375,490100,17904.869921875,18199.585,0,0.0,-0.0003349392530399564,-0.0,1.0187343408383542,1.2562257296162247
2023-02-03,17854.05078125,17870.30078125,17584.19921875,17721.75,424100,17897.96494140625,18186.9840234375,0,0.0,0.013835596307890219,0.0,1.0187343408383542,1.2736063616827795
2023-02-06,17764.599609375,17823.69921875,17698.349609375,17818.55078125,282500,17893.2224609375,18172.021015625,0,0.0,-0.005010133160870178,-0.0,1.0187343408383542,1.2672254242162173
2023-02-07,17721.5,17811.150390625,17652.55078125,17790.099609375,354400,17874.2375,18155.196015625,0,0.0,-0.0024261514654264627,-0.0,1.0187343408383542,1.2641509433962295
2023-02-08,17871.69921875,17898.69921875,17744.150390625,17750.30078125,291000,17872.11494140625,18140.268984375,0,0.0,0.008475536424681795,0.0,1.0187343408383542,1.27486530076328
2023-02-09,17893.44921875,17916.900390625,17779.80078125,17885.5,260900,17872.00244140625,18122.9709765625,0,0.0,0.0012170079483646568,0.0,1.0187343408383542,1.2764168219674032
2023-02-10,17856.5,17876.94921875,17801.0,17847.55078125,232000,17871.91748046875,18103.8509765625,0,0.0,-0.0020649578680046465,-0.0,1.0187343408383542,1.273781075008028
2023-02-13,17770.900390625,17880.69921875,17719.75,17859.099609375,231300,17862.63251953125,18085.3469921875,0,0.0,-0.00479375070002519,-0.0,1.0187343408383542,1.2676748860880296
2023-02-14,17929.849609375,17954.55078125,17800.05078125,17840.349609375,244500,17864.38251953125,18069.92296875,0,0.0,0.0089443537049958,0.0,1.0187343408383542,1.2790134186521411
2023-02-15,18015.849609375,18034.099609375,17853.80078125,17896.599609375,229300,17862.5099609375,18057.3849609375,0,0.0,0.004796470794436125,0.0,1.0187343408383542,1.285148169160398
2023-02-16,18035.849609375,18134.75,18000.650390625,18094.75,230200,17856.0349609375,18046.891953125,0,0.0,0.0011101336008929596,0.0,1.0187343408383542,1.286574855325109
2023-02-17,17944.19921875,18034.25,17884.599609375,17974.849609375,208100,17847.85244140625,18033.5889453125,0,0.0,-0.005081567689351307,-0.0,1.0187343408383542,1.2800370381103572
2023-02-20,17844.599609375,18004.349609375,17818.400390625,17965.55078125,174600,17838.69990234375,18020.5489453125,0,0.0,-0.005550518480140765,-0.0,1.0187343408383542,1.272932168875061
2023-02-21,17826.69921875,17924.900390625,17800.30078125,17905.80078125,198200,17824.10732421875,18007.139921875,0,0.0,-0.001003126492992057,-0.0,1.0187343408383542,1.2716552568926807
2023-02-22,17554.30078125,17772.5,17529.44921875,17755.349609375,204000,17795.90732421875,17986.0659375,0,0.0,-0.015280363131582653,-0.0,1.0187343408383542,1.2522239027891744
2023-02-23,17511.25,17620.05078125,17455.400390625,17574.650390625,240800,17776.87236328125,17963.084921875,0,0.0,-0.002452434977984641,-0.0,1.0187343408383542,1.249152905089706
2023-02-24,17465.80078125,17599.75,17421.80078125,17591.349609375,209400,17769.944921875,17944.1029296875,0,0.0,-0.002595429723749043,-0.0,1.0187343408383542,1.2459108165103285
2023-02-27,17392.69921875,17451.599609375,17299.0,17428.599609375,246400,17757.132421875,17926.5769140625,0,0.0,-0.004185411445805309,-0.0,1.0187343408383542,1.2406961671184535
2023-02-28,17303.94921875,17440.44921875,17255.19921875,17383.25,420900,17739.22236328125,17904.2469140625,0,0.0,-0.0051027157362857345,-0.0,1.0187343408383542,1.2343652472625488
2023-03-01,17450.900390625,17467.75,17345.25,17360.099609375,272900,17730.95234375,17885.55890625,0,0.0,0.008492348770636093,0.0,1.0187343408383542,1.2448479074526548
2023-03-02,17321.900390625,17445.80078125,17306.0,17421.5,310700,17716.52734375,17868.014921875,0,0.0,-0.007392168719804415,-0.0,1.0187343408383542,1.2356457816902693
2023-03-03,17594.349609375,17644.75,17427.69921875,17451.25,356200,17703.54228515625,17857.354921875,0,0.0,0.015728598629827895,0.0,1.0187343408383542,1.2550807582391155
2023-03-06,17711.44921875,17799.94921875,17671.94921875,17680.349609375,362800,17700.884765625,17855.447890625,0,0.0,0.006655523618366965,0.0,1.0187343408383542,1.2634339778685337
2023-03-08,17754.400390625,17766.5,17602.25,17665.75,267000,17702.52978515625,17850.24390625,0,0.0,0.0024250512391459367,0.0,1.0187343408383542,1.266497870002143
2023-03-09,17589.599609375,17772.349609375,17573.599609375,17772.05078125,262400,17688.4248046875,17839.3898828125,0,0.0,-0.009282249899975281,-0.0,1.0187343408383542,1.2547419202749968
2023-03-10,17412.900390625,17451.5,17324.349609375,17443.80078125,235900,17664.39736328125,17825.197890625,0,0.0,-0.010045664635585094,-0.0,1.0187343408383542,1.242137203739704
2023-03-13,17154.30078125,17529.900390625,17113.44921875,17421.900390625,254900,17629.28740234375,17804.46390625,0,0.0,-0.014851035931626178,-0.0,1.0187343408383542,1.223690179494956
2023-03-14,17043.30078125,17224.650390625,16987.099609375,17160.55078125,290600,17592.907421875,17783.22390625,0,0.0,-0.006470680525861194,-0.0,1.0187343408383542,1.2157720712808104
2023-03-15,16972.150390625,17211.349609375,16938.900390625,17166.44921875,248200,17545.0224609375,17758.7179296875,0,0.0,-0.004174683738684903,-0.0,1.0187343408383542,1.2106966073848873
2023-03-16,16985.599609375,17062.44921875,16850.150390625,16994.650390625,349800,17493.5099609375,17733.77890625,0,0.0,0.0007924286811309411,0.0,1.0187343408383542,1.2116559981007269
2023-03-17,17100.05078125,17145.80078125,16958.150390625,17111.80078125,408100,17446.72001953125,17714.9209375,0,0.0,0.006738129621978839,0.0,1.0187343408383542,1.2198202932731776
2023-03-20,16988.400390625,17066.599609375,16828.349609375,17066.599609375,241800,17398.930078125,17694.8459375,0,0.0,-0.0065292432199922645,-0.0,1.0187343408383542,1.2118557898937148
2023-03-21,17107.5,17127.69921875,17016.0,17060.400390625,246700,17362.07509765625,17679.806953125,0,0.0,0.007010642946744028,0.0,1.0187343408383542,1.220351678139604
2023-03-22,17151.900390625,17207.25,17107.849609375,17177.44921875,0,17328.33515625,17660.8209765625,0,0.0,0.0025953757489405316,0.0,1.0187343408383542,1.2235189492902263
2023-03-23,17076.900390625,17205.400390625,17045.30078125,17097.400390625,219200,17304.46513671875,17644.0759765625,0,0.0,-0.004372693304643627,-0.0,1.0187343408383542,1.2181688761725604
2023-03-24,16945.05078125,17109.44921875,16917.349609375,17076.19921875,228000,17276.15517578125,17625.0630078125,0,0.0,-0.007720933328590696,-0.0,1.0187343408383542,1.2087634754966678
2023-03-27,16985.69921875,17091.0,16918.55078125,16984.30078125,218400,17252.15009765625,17607.6130078125,0,0.0,0.0023988383407489433,0.0,1.0187343408383542,1.2116631036665861
2023-03-28,16951.69921875,17061.75,16913.75,17031.75,238800,17230.10009765625,17587.515,0,0.0,-0.002001683861354908,-0.0,1.0187343408383542,1.2092377371865775
2023-03-29,17080.69921875,17126.150390625,16940.599609375,16977.30078125,345900,17218.93759765625,17571.2319921875,0,0.0,0.007609856589321451,0.0,1.0187343408383542,1.2184398629489628
2023-03-31,17359.75,17381.599609375,17204.650390625,17210.349609375,263900,17214.380078125,17557.3609765625,0,0.0,0.016337198944623932,0.0,1.0187343408383542,1.2383457573920202
2023-04-03,17398.05078125,17428.05078125,17312.75,17427.94921875,230200,17218.18759765625,17542.015,0,0.0,0.002206297973761151,0.0,1.0187343408383542,1.24107791712737
2023-04-05,17557.05078125,17570.55078125,17402.69921875,17422.30078125,248300,17216.32265625,17530.9990234375,0,0.0,0.009138954817361267,0.0,1.0187343408383542,1.252420072136822
2023-04-06,17599.150390625,17638.69921875,17502.849609375,17533.849609375,242700,17210.70771484375,17522.4290234375,0,0.0,0.002397874785437182,0.0,1.0187343408383542,1.2554232186485743
2023-04-10,17624.05078125,17694.099609375,17597.94921875,17634.900390625,254800,17204.190234375,17512.5390234375,0,0.0,0.0014148632219350699,0.0,1.0187343408383542,1.2571994707886036
2023-04-11,17722.30078125,17748.75,17655.150390625,17704.80078125,304300,17210.82529296875,17504.6190234375,0,0.0,0.005574768321964241,0.0,1.0187343408383542,1.2642080665727462
2023-04-12,17812.400390625,17825.75,17717.25,17759.55078125,232800,17230.80029296875,17503.028046875,0,0.0,0.005083967961446945,0.0,1.0187343408383542,1.2706352598798047
2023-04-13,17828.0,17842.150390625,17729.650390625,17807.30078125,285800,17264.48525390625,17507.5010546875,0,0.0,0.0008757724412713497,0.0,1.0187343408383542,1.2717480472233151
2023-04-17,17706.849609375,17863.0,17574.05078125,17863.0,357400,17297.6626953125,17508.6590625,0,0.0,-0.006795512150830185,-0.0,1.0187343408383542,1.2631058679156146
2023-04-18,17660.150390625,17766.599609375,17610.19921875,17766.599609375,258900,17332.0626953125,17508.6190625,0,0.0,-0.0026373533282438855,-0.0,1.0187343408383542,1.259774611450943
2023-04-19,17618.75,17666.150390625,17579.849609375,17653.349609375,281500,17363.72021484375,17508.668046875,0,0.0,-0.002344283016240789,-0.0,1.0187343408383542,1.2568213432250273
2023-04-20,17624.44921875,17684.44921875,17584.349609375,17638.599609375,215100,17389.94013671875,17508.9490234375,0,0.0,0.0003234746363958152,0.0,1.0187343408383542,1.2572278930520415
2023-04-21,17624.05078125,17663.19921875,17553.94921875,17639.75,230200,17421.72265625,17504.3490234375,0,0.0,-2.260708945023282e-05,-0.0,1.0187343408383542,1.257199470788604
2023-04-24,17743.400390625,17754.5,17612.5,17707.55078125,255700,17453.51767578125,17503.9250390625,0,0.0,0.006771973756565242,0.0,1.0187343408383542,1.2657131926115521
2023-04-25,17769.25,17807.44921875,17716.849609375,17761.55078125,297400,17484.38515625,17504.8800390625,0,0.0,0.0014568576938982503,0.0,1.0187343408383542,1.2675571566144768
2023-04-26,17813.599609375,17827.75,17711.19921875,17767.30078125,233000,17521.2201171875,17503.718046875,1,0.0,0.0024958627615121465,0.0,1.0187343408383542,1.270720805319759
2023-04-27,17915.05078125,17931.599609375,17797.900390625,17813.099609375,241400,17569.7201171875,17504.150078125,1,1.0,0.005695152810193838,0.005195152810193837,1.0240268214120016,1.2779577544851475
2023-04-28,18065.0,18089.150390625,17885.30078125,17950.400390625,290300,17623.68515625,17508.320078125,1,1.0,0.008370013603697934,0.008370013603697934,1.0325979398377716,1.2886542782751393
2023-05-02,18147.650390625,18180.25,18101.75,18124.80078125,265200,17683.48271484375,17515.855078125,1,1.0,0.004575166931912511,0.004575166931912511,1.0373222477860784,1.2945500867157713
2023-05-03,18089.849609375,18116.349609375,18042.400390625,18113.80078125,226200,17733.940234375,17519.055078125,1,1.0,-0.00318502836487633,-0.00318502836487633,1.0340183470033624,1.2904269079698285
2023-05-04,18255.80078125,18267.44921875,18066.69921875,18081.0,226600,17778.7427734375,17523.8541015625,1,1.0,0.009173717607303677,0.009173717607303677,1.0435041393195421,1.3022649200164098
2023-05-05,18069.0,18216.94921875,18055.44921875,18117.30078125,239700,17812.290234375,17524.517109375,1,1.0,-0.010232406865540389,-0.010232406865540389,1.032826580400149,1.2889396155080814
2023-05-08,18264.400390625,18286.94921875,18100.30078125,18120.599609375,228400,17847.65771484375,17530.9211328125,1,1.0,0.010814123118324304,0.010814123118324304,1.0439956942004742,1.3028783672022715
2023-05-09,18265.94921875,18344.19921875,18229.650390625,18303.400390625,245400,17880.99765625,17539.348125,1,1.0,8.480038171931881e-05,8.480038171931881e-05,1.0440842254338558,1.302988851785144
2023-05-10,18315.099609375,18326.75,18211.94921875,18313.599609375,220500,17915.55009765625,17549.1161328125,1,1.0,0.0026908205008338015,0.0026908205008338015,1.0468936686722503,1.3064949608998853
2023-05-11,18297.0,18389.69921875,18270.400390625,18357.80078125,248900,17944.28505859375,17563.9701171875,1,1.0,-0.0009882342854272697,-0.0009882342854272697,1.0458590924556717,1.305203837785786
2023-05-12,18314.80078125,18342.75,18194.55078125,18273.75,241700,17969.405078125,17580.0411328125,1,1.0,0.0009728797753729701,0.0009728797753729701,1.0468765876146118,1.306473644202307
2023-05-15,18398.849609375,18458.900390625,18287.900390625,18339.30078125,216100,17997.94755859375,17598.702109375,1,1.0,0.004589120522186851,0.004589120522186851,1.0516808304470309,1.3124692092146122
2023-05-16,18286.5,18432.349609375,18264.349609375,18432.349609375,219500,18026.930078125,17616.578125,1,1.0,-0.006106338807060685,-0.006106338807060685,1.0452589109794304,1.3044548275493129
2023-05-17,18181.75,18309.0,18115.349609375,18300.44921875,229900,18053.01005859375,17634.134140625,1,1.0,-0.005728269488420423,-0.005728269488420423,1.0392713862521674,1.2969825587616395
2023-05-18,18129.94921875,18297.19921875,18104.849609375,18287.5,272100,18078.57001953125,17647.7151171875,1,1.0,-0.002849053652701161,-0.002849053652701161,1.036310446313018,1.29328738586511
2023-05-19,18203.400390625,18218.099609375,18060.400390625,18186.150390625,260900,18107.517578125,17665.3451171875,1,1.0,0.0040513721791914925,0.0040513721791914925,1.040508925624216,1.298526974399903
2023-05-22,18314.400390625,18335.25,18178.849609375,18201.099609375,262600,18142.03505859375,17679.7461328125,1,1.0,0.006097761825706316,0.006097761825706316,1.046853701230194,1.3064450826140488
2023-05-23,18348.0,18419.75,18324.19921875,18362.900390625,270400,18172.2650390625,17692.4771484375,1,1.0,0.001834600568861644,0.001834600568861644,1.0487742596259857,1.308841887505799
2023-05-24,18285.400390625,18392.599609375,18262.94921875,18294.80078125,232600,18198.07255859375,17703.0971484375,1,1.0,-0.0034117947119577385,-0.0034117947119577385,1.0451960571529564,1.304376387675218
2023-05-25,18321.150390625,18338.099609375,18202.400390625,18268.900390625,235900,18223.45009765625,17717.7281640625,1,1.0,0.001955111686716471,0.001955111686716471,1.047239532179206,1.3069265891946387
2023-05-26,18499.349609375,18508.55078125,18333.150390625,18368.349609375,198700,18252.6650390625,17739.4571484375,1,1.0,0.009726420827874671,0.009726420827874671,1.0574254245767676,1.3196383071922846
2023-05-29,18598.650390625,18641.19921875,18581.25,18619.150390625,265300,18279.34755859375,17768.344140625,1,1.0,0.005367798508963517,0.005367798508963517,1.0631014711941509,1.3267218597300026
2023-05-30,18633.849609375,18662.44921875,18575.5,18606.650390625,234400,18303.65751953125,17800.1551171875,1,1.0,0.0018925684396833287,0.0018925684396833287,1.0651134634867139,1.3292327716499654
2023-05-31,18534.400390625,18603.900390625,18483.849609375,18594.19921875,696500,18325.88505859375,17831.4001171875,1,1.0,-0.0053370195013254795,-0.0053370195013254795,1.059428932160961,1.3221386304258687
2023-06-01,18487.75,18580.30078125,18464.55078125,18579.400390625,265600,18337.48251953125,17861.443125,1,1.0,-0.0025169624936233204,-0.0025169624936233204,1.0567623892740523,1.3188108570817163
2023-06-02,18534.099609375,18573.69921875,18478.400390625,18550.849609375,270900,18360.7375,17890.1241015625,1,1.0,0.002507044360454902,0.002507044360454902,1.0594117394624227,1.3221171744034697
2023-06-05,18593.849609375,18640.150390625,18582.80078125,18612.0,256100,18377.2099609375,17922.2330859375,1,1.0,0.003223787573137793,0.003223787573137793,1.062827057862938,1.3263793993205437
2023-06-06,18599.0,18622.75,18531.599609375,18600.80078125,220800,18393.8625,17952.0630859375,1,1.0,0.00027699431442118616,0.00027699431442118616,1.063121454915179,1.326746798872921
2023-06-07,18726.400390625,18738.94921875,18636.0,18665.599609375,260100,18414.4275390625,17983.5530859375,1,1.0,0.006849851638528914,0.006849851638528914,1.070403679155085,1.3358348176070935
2023-06-08,18634.55078125,18777.900390625,18615.599609375,18725.349609375,286500,18431.305078125,18014.70609375,1,1.0,-0.0049048192636628185,-0.0049048192636628185,1.0651535425696697,1.3292827892606227
2023-06-09,18563.400390625,18676.650390625,18555.400390625,18655.900390625,221800,18443.73505859375,18047.0730859375,1,1.0,-0.00381819725413457,-0.00381819725413457,1.0610865762381985,1.3242073253646995
2023-06-12,18601.5,18633.599609375,18559.75,18595.05078125,179500,18453.867578125,18079.3891015625,1,1.0,0.0020524046550352004,0.0020524046550352004,1.0632643552666652,1.3269251346435098
2023-06-13,18716.150390625,18728.900390625,18631.80078125,18631.80078125,233200,18475.35009765625,18114.678125,1,1.0,0.0061635024393194016,0.0061635024393194016,1.0698177877139927,1.3351036409476793
2023-06-14,18755.900390625,18769.69921875,18690.0,18744.599609375,261400,18504.0576171875,18148.1821484375,1,1.0,0.0021238341844009856,0.0021238341844009856,1.0720899033026199,1.3379391797000422
2023-06-15,18688.099609375,18794.099609375,18669.05078125,18774.44921875,263000,18531.96513671875,18174.749140625,1,1.0,-0.0036149041015322014,-0.0036149041015322014,1.06821440111396,1.3331026578717438
2023-06-16,18826.0,18864.69921875,18710.5,18723.30078125,272800,18563.0951171875,18203.308125,1,1.0,0.0073790483520230765,0.0073790483520230765,1.0760968068301073,1.3429396868423897
2023-06-19,18755.44921875,18881.44921875,18719.150390625,18873.30078125,219800,18585.14755859375,18227.27609375,1,1.0,-0.0037475183921172883,-0.0037475183921172883,1.0720641142548128,1.3379069956664436
2023-06-20,18816.69921875,18839.69921875,18660.650390625,18752.349609375,211600,18608.58251953125,18251.6270703125,1,1.0,0.003265717567498605,0.003265717567498605,1.0755651728662197,1.3422762220458708
2023-06-21,18856.849609375,18875.900390625,18794.849609375,18849.400390625,217500,18637.15498046875,18276.283046875,1,1.0,0.0021337637466720683,0.0021337637466720683,1.0778601748392647,1.3451403223864922
2023-06-22,18771.25,18886.599609375,18759.5,18853.599609375,252700,18659.6599609375,18297.26203125,1,1.0,-0.004539443817404343,-0.004539443817404343,1.0729672891325641,1.3390341334664935
2023-06-23,18665.5,18756.400390625,18647.099609375,18741.849609375,210600,18667.96748046875,18314.3240234375,1,1.0,-0.005633615236065759,-0.005633615236065759,1.0669226042647066,1.3314905303705846
2023-06-26,18691.19921875,18722.05078125,18646.69921875,18682.349609375,171300,18672.594921875,18331.5880078125,1,1.0,0.0013768299134766515,0.0013768299134766515,1.0683915752216226,1.3333237663623096
2023-06-27,18817.400390625,18829.25,18714.25,18748.55078125,222500,18681.7724609375,18353.7990234375,1,1.0,0.00675190341711196,0.00675190341711196,1.0756052519491752,1.3423262396565279
2023-06-28,18972.099609375,19011.25,18861.349609375,18908.150390625,398800,18703.657421875,18380.0380078125,1,1.0,0.00822107281232487,0.00822107281232487,1.0844478810427685,1.3533616014106384
2023-06-30,19189.05078125,19201.69921875,19024.599609375,19076.849609375,247900,18738.7224609375,18411.4440234375,1,1.0,0.01143527476356887,0.01143527476356887,1.0968488405292625,1.3688376631772328
2023-07-03,19322.55078125,19345.099609375,19234.400390625,19246.5,226100,18778.14501953125,18445.4060546875,1,1.0,0.00695709243369369,0.00695709243369369,1.1044797192986142,1.378360793326678
2023-07-04,19389.0,19434.150390625,19300.0,19406.599609375,226900,18817.9025390625,18480.7050390625,1,1.0,0.003438946519135566,0.003438946519135566,1.108277965984752,1.3831009023790017
2023-07-05,19398.5,19421.599609375,19339.599609375,19405.94921875,224400,18857.8775390625,18513.80703125,1,1.0,0.0004899685388621844,0.0004899685388621844,1.1088209873203987,1.3837785783072394
2023-07-06,19497.30078125,19512.19921875,19373.0,19385.69921875,268300,18896.42255859375,18548.368046875,1,1.0,0.00509321758125636,0.00509321758125636,1.114468453867485,1.3908264636908398
2023-07-07,19331.80078125,19523.599609375,19303.599609375,19422.80078125,237100,18931.28505859375,18578.7320703125,1,1.0,-0.00848835445771845,-0.00848835445771845,1.1050084505991122,1.379020635677857
2023-07-10,19355.900390625,19435.849609375,19327.099609375,19400.349609375,268200,18970.91005859375,18607.5490625,1,1.0,0.0012466303397029588,0.0012466303397029588,1.1063859876592572,1.3807397646413695
2023-07-11,19439.400390625,19515.099609375,19406.44921875,19427.099609375,251300,19012.805078125,18635.0370703125,1,1.0,0.004313930032438185,0.004313930032438185,1.1111588593988893,1.3866961793790376
2023-07-12,19384.30078125,19507.69921875,19361.75,19497.44921875,327900,19046.21259765625,18659.770078125,1,1.0,-0.002834429471475497,-0.002834429471475497,1.1080093579803179,1.3827656868602232
2023-07-13,19413.75,19567.0,19385.80078125,19495.19921875,310400,19079.105078125,18686.2480859375,1,1.0,0.0015192303855748879,0.0015192303855748879,1.1096926794644628,1.3848664265078316
2023-07-14,19564.5,19595.349609375,19433.5,19493.44921875,291200,19122.92509765625,18712.4220703125,1,1.0,0.007765114931427508,0.007765114931427508,1.1183095706590682,1.3956200734743403
2023-07-17,19711.44921875,19731.849609375,19562.94921875,19612.150390625,268700,19167.19755859375,18745.2710546875,1,1.0,0.007511013251041421,0.007511013251041421,1.126709208663055,1.4061025943396255
2023-07-18,19749.25,19819.44921875,19690.19921875,19787.5,286400,19216.88759765625,18774.968046875,1,1.0,0.001917706853032497,0.001917706853032497,1.128869906633883,1.4087990869208573
2023-07-19,19833.150390625,19851.69921875,19727.44921875,19802.94921875,259700,19267.71015625,18806.3120703125,1,1.0,0.004248282371482448,0.004248282371482448,1.1336656647579328,1.4147840632467839
2023-07-20,19979.150390625,19991.849609375,19758.400390625,19831.69921875,274700,19323.8251953125,18839.5930859375,1,1.0,0.007361412439498949,0.007361412439498949,1.1420110452847148,1.4251988722491735
2023-07-21,19745.0,19887.400390625,19700.0,19800.44921875,312500,19372.5126953125,18868.5530859375,1,1.0,-0.011719737128305097,-0.011719737128305097,1.128626976036357,1.4084959161108563
2023-07-24,19672.349609375,19782.75,19658.30078125,19748.44921875,265600,19422.85517578125,18895.7040625,1,1.0,-0.0036794322929856182,-0.0036794322929856182,1.1244742694939942,1.4033134507525797
2023-07-25,19680.599609375,19729.349609375,19615.94921875,19729.349609375,369700,19472.3251953125,18921.3390625,1,1.0,0.0004193703428323481,0.0004193703428323481,1.1249458406538981,1.403901958795523
2023-07-26,19778.30078125,19825.599609375,19716.69921875,19733.349609375,244700,19520.37021484375,18951.175078125,1,1.0,0.004964339187534694,0.004964339187534694,1.1305304533745104,1.4108714043050283
2023-07-27,19659.900390625,19867.55078125,19603.55078125,19850.900390625,334900,19554.76025390625,18980.7380859375,1,1.0,-0.0059863783008722304,-0.0059863783008722304,1.123762670399954,1.4024253943449756
2023-07-28,19646.05078125,19695.900390625,19563.099609375,19659.75,258700,19577.61025390625,19011.0601171875,1,1.0,-0.0007044597937843067,-0.0007044597937843067,1.1229710247809015,1.4014374420408775
2023-07-31,19753.80078125,19772.75,19597.599609375,19666.349609375,295100,19599.17275390625,19042.068125,1,1.0,0.005484562836559181,0.005484562836559181,1.1291300299299476,1.4091237137532575
2023-08-01,19733.55078125,19795.599609375,19704.599609375,19784.0,298000,19616.40029296875,19070.4511328125,1,1.0,-0.0010251191770254131,-0.0010251191770254131,1.1279725370829112,1.4076791940114879
2023-08-02,19526.55078125,19678.25,19423.55078125,19655.400390625,290700,19622.80283203125,19094.0221484375,1,1.0,-0.010489749274959825,-0.010489749274959825,1.1161403879798713,1.3929129922067298
2023-08-03,19381.650390625,19537.650390625,19296.44921875,19463.75,315700,19617.0203125,19115.9471484375,1,1.0,-0.007420685416911321,-0.007420685416911321,1.1078578612795633,1.382576623078435
2023-08-04,19517.0,19538.849609375,19436.44921875,19462.80078125,280800,19626.2802734375,19139.864140625,1,1.0,0.006983389270114548,0.006983389270114548,1.115594463980835,1.3922316938331523
2023-08-07,19597.30078125,19620.44921875,19524.80078125,19576.849609375,216600,19638.35029296875,19161.8231640625,1,1.0,0.004114401867602702,0.004114401867602702,1.120184467926925,1.397959894514395
2023-08-08,19570.849609375,19634.400390625,19533.099609375,19627.19921875,260300,19644.92275390625,19181.2671484375,1,1.0,-0.0013497354646058168,-0.0013497354646058168,1.1186725152236634,1.3960730184666723
2023-08-09,19632.55078125,19645.5,19467.5,19578.80078125,266500,19657.33525390625,19201.241171875,1,1.0,0.003152707884763739,0.003152707884763739,1.1221993628828775,1.4004744288796982
2023-08-10,19543.099609375,19623.599609375,19495.400390625,19605.55078125,312200,19663.802734375,19221.41515625,1,1.0,-0.004556268458015711,-0.004556268458015711,1.117086321322169,1.394093491413136
2023-08-11,19428.30078125,19557.75,19412.75,19554.25,235500,19656.9927734375,19240.226171875,1,1.0,-0.005874136161590715,-0.005874136161590715,1.110524404166472,1.385904396422588
2023-08-14,19434.55078125,19465.849609375,19257.900390625,19383.94921875,243900,19643.1478515625,19258.2351953125,1,1.0,0.00032169565781225984,0.00032169565781225984,1.1108816550451868,1.38635023584906
2023-08-16,19465.0,19482.75,19317.19921875,19369.0,0,19628.9353515625,19275.658203125,1,1.0,0.0015667570139761278,0.0015667570139761278,1.1126221366699263,1.388522309804904
2023-08-17,19365.25,19461.55078125,19326.25,19450.55078125,268700,19605.54033203125,19290.983203125,1,1.0,-0.005124582584125403,-0.005124582584125403,1.1069204126456351,1.3814067125584082
2023-08-18,19310.150390625,19373.80078125,19253.599609375,19301.75,256100,19572.09033203125,19302.658203125,1,1.0,-0.0028452826260957353,-0.0028452826260957353,1.1037709112270637,1.3774762200395938
